,ProductName_ID,Point-of-Sale_ID,Sell-out units,date
1051,21,42,30,2016-02-15
1052,21,42,38,2016-02-22
1053,21,42,34,2016-02-29
1054,21,42,32,2017-01-02
1055,21,42,42,2017-03-06
1056,21,42,64,2017-03-13
1057,21,42,16,2017-03-20
1058,21,42,56,2017-03-27
1059,21,42,52,2017-04-03
1060,21,42,46,2017-04-10
1061,21,42,22,2017-04-17
1062,21,42,42,2017-04-24
1063,21,42,26,2017-05-01
1064,21,42,25,2017-05-08
1065,21,42,22,2017-01-09
1066,21,42,51,2017-05-15
1067,21,42,47,2017-05-22
1068,21,42,35,2017-05-29
1069,21,42,26,2017-06-05
1070,21,42,25,2017-06-12
1071,21,42,35,2017-06-19
1072,21,42,35,2017-06-26
1073,21,42,43,2017-07-03
1074,21,42,29,2017-07-10
1075,21,42,30,2017-07-17
1076,21,42,15,2017-01-16
1077,21,42,52,2017-07-24
1078,21,42,45,2017-07-31
1079,21,42,34,2017-08-07
1080,21,42,27,2017-08-14
1081,21,42,39,2017-08-21
1082,21,42,44,2017-08-28
1083,21,42,36,2017-09-04
1084,21,42,46,2017-09-11
1085,21,42,46,2017-09-18
1086,21,42,21,2017-09-25
1087,21,42,80,2017-01-23
1088,21,42,15,2017-10-02
1089,21,42,39,2017-10-09
1090,21,42,44,2017-10-16
1091,21,42,23,2017-10-23
1092,21,42,50,2017-10-30
1093,21,42,51,2017-11-06
1094,21,42,22,2017-11-13
1095,21,42,22,2017-11-20
1096,21,42,42,2017-11-27
1097,21,42,57,2017-12-04
1098,21,42,46,2017-01-30
1099,21,42,32,2017-12-11
1100,21,42,46,2017-12-18
1101,21,42,28,2017-12-25
1102,21,42,33,2017-02-06
1103,21,42,14,2017-02-13
1104,21,42,27,2017-02-20
1105,21,42,27,2017-02-27
1106,21,42,22,2018-01-01
1107,21,42,18,2018-03-05
1108,21,42,40,2018-03-12
1109,21,42,21,2018-03-19
1110,21,42,19,2018-03-26
1111,21,42,43,2018-04-02
1112,21,42,43,2018-04-09
1113,21,42,51,2018-04-16
1114,21,42,27,2018-04-23
1115,21,42,51,2018-04-30
1116,21,42,20,2018-05-07
1117,21,42,64,2018-01-08
1118,21,42,41,2018-05-14
1119,21,42,47,2018-05-21
1120,21,42,37,2018-05-28
1121,21,42,23,2018-06-04
1122,21,42,18,2018-06-11
1123,21,42,26,2018-06-18
1124,21,42,31,2018-06-25
1125,21,42,24,2018-07-02
1126,21,42,25,2018-07-09
1127,21,42,26,2018-07-16
1128,21,42,45,2018-01-15
1129,21,42,65,2018-07-23
1130,21,42,33,2018-07-30
1131,21,42,17,2018-08-06
1132,21,42,30,2018-08-13
1133,21,42,25,2018-08-20
1134,21,42,26,2018-08-27
1135,21,42,65,2018-09-03
1136,21,42,28,2018-09-10
1137,21,42,56,2018-09-17
1138,21,42,32,2018-09-24
1139,21,42,36,2018-01-22
1140,21,42,20,2018-10-01
1141,21,42,27,2018-10-08
1142,21,42,47,2018-10-15
1143,21,42,30,2018-10-22
1144,21,42,26,2018-10-29
1145,21,42,23,2018-11-05
1146,21,42,29,2018-11-12
1147,21,42,28,2018-11-19
1148,21,42,57,2018-11-26
1149,21,42,33,2018-12-03
1150,21,42,14,2018-01-29
1151,21,42,31,2018-12-10
1152,21,42,59,2018-12-17
1153,21,42,24,2018-12-24
1154,21,42,50,2018-02-05
1155,21,42,38,2018-02-12
1156,21,42,37,2018-02-19
1157,21,42,44,2018-02-26
1158,21,42,25,2019-01-07
1159,21,42,18,2019-03-11
1160,21,42,45,2019-03-18
1161,21,42,25,2019-03-25
1162,21,42,34,2019-04-01
1163,21,42,32,2019-04-08
1164,21,42,39,2019-04-15
1165,21,42,40,2019-04-22
1166,21,42,43,2019-04-29
1167,21,42,27,2019-05-06
1168,21,42,18,2019-05-13
1169,21,42,19,2019-01-14
1170,21,42,32,2019-05-20
1171,21,42,40,2019-05-27
1172,21,42,36,2019-06-03
1173,21,42,21,2019-06-10
1174,21,42,21,2019-06-17
1175,21,42,54,2019-06-24
1176,21,42,49,2019-07-01
1177,21,42,49,2019-07-08
1178,21,42,16,2019-07-15
1179,21,42,20,2019-07-22
1180,21,42,46,2019-01-21
1181,21,42,27,2019-07-29
1182,21,42,21,2019-08-05
1183,21,42,40,2019-08-12
1184,21,42,16,2019-08-19
1185,21,42,16,2019-08-26
1186,21,42,27,2019-09-02
1187,21,42,22,2019-09-09
1188,21,42,32,2019-09-16
1189,21,42,40,2019-09-23
1190,21,42,31,2019-09-30
1191,21,42,19,2019-01-28
1192,21,42,24,2019-10-07
1193,21,42,28,2019-10-14
1194,21,42,23,2019-10-21
1195,21,42,35,2019-10-28
1196,21,42,17,2019-11-04
1197,21,42,46,2019-02-04
1198,21,42,57,2019-02-11
1199,21,42,68,2019-02-18
1200,21,42,19,2019-02-25
1201,21,42,50,2019-03-04
1202,55,42,26,2016-01-04
1203,55,42,37,2016-03-07
1204,55,42,32,2016-03-14
1205,55,42,30,2016-03-21
1206,55,42,26,2016-03-28
1207,55,42,28,2016-04-04
1208,55,42,30,2016-04-11
1209,55,42,30,2016-04-18
1210,55,42,30,2016-04-25
1211,55,42,28,2016-05-02
1212,55,42,28,2016-05-09
1213,55,42,40,2016-01-11
1214,55,42,22,2016-05-16
1215,55,42,22,2016-05-23
1216,55,42,32,2016-05-30
1217,55,42,34,2016-06-06
1218,55,42,28,2016-06-13
1219,55,42,20,2016-06-20
1220,55,42,20,2016-06-27
1221,55,42,26,2016-07-04
1222,55,42,21,2016-07-11
1223,55,42,25,2016-07-18
1224,55,42,42,2016-01-18
1225,55,42,32,2016-07-25
1226,55,42,30,2016-08-01
1227,55,42,28,2016-08-08
1228,55,42,33,2016-08-15
1229,55,42,24,2016-08-22
1230,55,42,44,2016-08-29
1231,55,42,28,2016-09-05
1232,55,42,24,2016-09-12
1233,55,42,38,2016-09-19
1234,55,42,36,2016-09-26
1235,55,42,36,2016-01-25
1236,55,42,28,2016-10-03
1237,55,42,35,2016-10-10
1238,55,42,44,2016-10-17
1239,55,42,20,2016-10-24
1240,55,42,18,2016-10-31
1241,55,42,24,2016-11-07
1242,55,42,26,2016-11-14
1243,55,42,35,2016-11-21
1244,55,42,24,2016-11-28
1245,55,42,28,2016-12-05
1246,55,42,28,2016-02-01
1247,55,42,44,2016-12-12
1248,55,42,20,2016-12-19
1249,55,42,26,2016-12-26
1250,55,42,8,2017-01-02
1251,55,42,22,2016-02-08
1252,55,42,22,2016-02-15
1253,55,42,34,2016-02-22
1254,55,42,32,2016-02-29
1255,55,42,34,2017-01-02
1256,55,42,36,2017-03-06
1257,55,42,30,2017-03-13
1258,55,42,32,2017-03-20
1259,55,42,40,2017-03-27
1260,55,42,28,2017-04-03
1261,55,42,47,2017-04-10
1262,55,42,45,2017-04-17
1263,55,42,36,2017-04-24
1264,55,42,34,2017-05-01
1265,55,42,24,2017-05-08
1266,55,42,18,2017-01-09
1267,55,42,14,2017-05-15
1268,55,42,35,2017-05-22
1269,55,42,45,2017-05-29
1270,55,42,48,2017-06-05
1271,55,42,30,2017-06-12
1272,55,42,43,2017-06-19
1273,55,42,36,2017-06-26
1274,55,42,32,2017-07-03
1275,55,42,50,2017-07-10
1276,55,42,37,2017-07-17
1277,55,42,43,2017-01-16
1278,55,42,34,2017-07-24
1279,55,42,43,2017-07-31
1280,55,42,42,2017-08-07
1281,55,42,22,2017-08-14
1282,55,42,26,2017-08-21
1283,55,42,43,2017-08-28
1284,55,42,44,2017-09-04
1285,55,42,26,2017-09-11
1286,55,42,34,2017-09-18
1287,55,42,40,2017-09-25
1288,55,42,16,2017-01-23
1289,55,42,28,2017-10-02
1290,55,42,38,2017-10-09
1291,55,42,18,2017-10-16
1292,55,42,30,2017-10-23
1293,55,42,26,2017-10-30
1294,55,42,30,2017-11-06
1295,55,42,14,2017-11-13
1296,55,42,40,2017-11-20
1297,55,42,57,2017-11-27
1298,55,42,36,2017-12-04
1299,55,42,36,2017-01-30
1300,55,42,27,2017-12-11
1301,55,42,22,2017-12-18
1302,55,42,18,2017-12-25
1303,55,42,42,2017-02-06
1304,55,42,34,2017-02-13
1305,55,42,24,2017-02-20
1306,55,42,39,2017-02-27
1307,55,42,40,2018-01-01
1308,55,42,24,2018-03-05
1309,55,42,34,2018-03-12
1310,55,42,26,2018-03-19
1311,55,42,18,2018-03-26
1312,55,42,29,2018-04-02
1313,55,42,48,2018-04-09
1314,55,42,27,2018-04-16
1315,55,42,34,2018-04-23
1316,55,42,36,2018-04-30
1317,55,42,26,2018-05-07
1318,55,42,30,2018-01-08
1319,55,42,44,2018-05-14
1320,55,42,36,2018-05-21
1321,55,42,24,2018-05-28
1322,55,42,28,2018-06-04
1323,55,42,28,2018-06-11
1324,55,42,12,2018-06-18
1325,55,42,40,2018-06-25
1326,55,42,30,2018-07-02
1327,55,42,53,2018-07-09
1328,55,42,38,2018-07-16
1329,55,42,39,2018-01-15
1330,55,42,24,2018-07-23
1331,55,42,22,2018-07-30
1332,55,42,13,2018-08-06
1333,55,42,31,2018-08-13
1334,55,42,37,2018-08-20
1335,55,42,55,2018-08-27
1336,55,42,28,2018-09-03
1337,55,42,38,2018-09-10
1338,55,42,36,2018-09-17
1339,55,42,28,2018-09-24
1340,55,42,40,2018-01-22
1341,55,42,30,2018-10-01
1342,55,42,43,2018-10-08
1343,55,42,24,2018-10-15
1344,55,42,41,2018-10-22
1345,55,42,24,2018-10-29
1346,55,42,37,2018-11-05
1347,55,42,50,2018-11-12
1348,55,42,38,2018-11-19
1349,55,42,35,2018-11-26
1350,55,42,26,2018-12-03
1351,55,42,22,2018-01-29
1352,55,42,32,2018-12-10
1353,55,42,33,2018-12-17
1354,55,42,22,2018-12-24
1355,55,42,25,2018-02-05
1356,55,42,36,2018-02-12
1357,55,42,26,2018-02-19
1358,55,42,62,2018-02-26
1359,55,42,26,2019-01-07
1360,55,42,38,2019-03-11
1361,55,42,38,2019-03-18
1362,55,42,39,2019-03-25
1363,55,42,14,2019-04-01
1364,55,42,26,2019-04-08
1365,55,42,28,2019-04-15
1366,55,42,39,2019-04-22
1367,55,42,32,2019-04-29
1368,55,42,38,2019-05-06
1369,55,42,46,2019-05-13
1370,55,42,30,2019-01-14
1371,55,42,41,2019-05-20
1372,55,42,24,2019-05-27
1373,55,42,32,2019-06-03
1374,55,42,38,2019-06-10
1375,55,42,28,2019-06-17
1376,55,42,38,2019-06-24
1377,55,42,42,2019-07-01
1378,55,42,38,2019-07-08
1379,55,42,55,2019-07-15
1380,55,42,55,2019-07-22
1381,55,42,38,2019-01-21
1382,55,42,20,2019-07-29
1383,55,42,26,2019-08-05
1384,55,42,44,2019-08-12
1385,55,42,20,2019-08-19
1386,55,42,28,2019-08-26
1387,55,42,49,2019-09-02
1388,55,42,44,2019-09-09
1389,55,42,28,2019-09-16
1390,55,42,46,2019-09-23
1391,55,42,24,2019-09-30
1392,55,42,24,2019-01-28
1393,55,42,38,2019-10-07
1394,55,42,30,2019-10-14
1395,55,42,39,2019-10-21
1396,55,42,40,2019-10-28
1397,55,42,30,2019-11-04
1398,55,42,28,2019-02-04
1399,55,42,47,2019-02-11
1400,55,42,28,2019-02-18
1401,55,42,24,2019-02-25
1402,55,42,34,2019-03-04
1403,1020,42,21,2016-01-04
1404,1020,42,18,2016-03-07
1405,1020,42,10,2016-03-14
1406,1020,42,6,2016-03-21
1407,1020,42,10,2016-03-28
1408,1020,42,28,2016-04-04
1409,1020,42,20,2016-04-11
1410,1020,42,28,2016-04-18
1411,1020,42,4,2016-04-25
1412,1020,42,16,2016-05-02
1413,1020,42,16,2016-05-09
1414,1020,42,32,2016-01-11
1415,1020,42,6,2016-05-16
1416,1020,42,16,2016-05-23
1417,1020,42,10,2016-05-30
1418,1020,42,28,2016-06-06
1419,1020,42,14,2016-06-13
1420,1020,42,11,2016-06-20
1421,1020,42,6,2016-06-27
1422,1020,42,29,2016-07-04
1423,1020,42,9,2016-07-11
1424,1020,42,36,2016-07-18
1425,1020,42,6,2016-01-18
1426,1020,42,6,2016-07-25
1427,1020,42,19,2016-08-01
1428,1020,42,18,2016-08-08
1429,1020,42,19,2016-08-15
1430,1020,42,14,2016-08-22
1431,1020,42,22,2016-08-29
1432,1020,42,14,2016-09-05
1433,1020,42,33,2016-09-12
1434,1020,42,26,2016-09-19
1435,1020,42,8,2016-09-26
1436,1020,42,12,2016-01-25
1437,1020,42,18,2016-10-03
1438,1020,42,20,2016-10-10
1439,1020,42,14,2016-10-17
1440,1020,42,16,2016-10-24
1441,1020,42,16,2016-10-31
1442,1020,42,18,2016-11-07
1443,1020,42,14,2016-11-14
1444,1020,42,14,2016-11-21
1445,1020,42,10,2016-11-28
1446,1020,42,21,2016-12-05
1447,1020,42,22,2016-02-01
1448,1020,42,22,2016-12-12
1449,1020,42,8,2016-12-19
1450,1020,42,15,2016-12-26
1451,1020,42,2,2017-01-02
1452,1020,42,18,2016-02-08
1453,1020,42,8,2016-02-15
1454,1020,42,18,2016-02-22
1455,1020,42,16,2016-02-29
1456,1020,42,14,2017-01-02
1457,1020,42,22,2017-03-06
1458,1020,42,28,2017-03-13
1459,1020,42,14,2017-03-20
1460,1020,42,24,2017-03-27
1461,1020,42,20,2017-04-03
1462,1020,42,16,2017-04-10
1463,1020,42,21,2017-04-17
1464,1020,42,16,2017-04-24
1465,1020,42,16,2017-05-01
1466,1020,42,18,2017-05-08
1467,1020,42,22,2017-01-09
1468,1020,42,12,2017-05-15
1469,1020,42,27,2017-05-22
1470,1020,42,8,2017-05-29
1471,1020,42,26,2017-06-05
1472,1020,42,17,2017-06-12
1473,1020,42,22,2017-06-19
1474,1020,42,21,2017-06-26
1475,1020,42,16,2017-07-03
1476,1020,42,13,2017-07-10
1477,1020,42,8,2017-07-17
1478,1020,42,20,2017-01-16
1479,1020,42,10,2017-07-24
1480,1020,42,18,2017-07-31
1481,1020,42,18,2017-08-07
1482,1020,42,12,2017-08-14
1483,1020,42,16,2017-08-21
1484,1020,42,8,2017-08-28
1485,1020,42,29,2017-09-04
1486,1020,42,24,2017-09-11
1487,1020,42,14,2017-09-18
1488,1020,42,14,2017-09-25
1489,1020,42,22,2017-01-23
1490,1020,42,16,2017-10-02
1491,1020,42,16,2017-10-09
1492,1020,42,20,2017-10-16
1493,1020,42,10,2017-10-23
1494,1020,42,22,2017-10-30
1495,1020,42,2,2017-11-06
1496,1020,42,22,2017-11-13
1497,1020,42,8,2017-11-20
1498,1020,42,6,2017-11-27
1499,1020,42,4,2017-12-04
1500,1020,42,14,2017-01-30
1501,1020,42,24,2017-12-11
1502,1020,42,10,2017-12-18
1503,1020,42,20,2017-12-25
1504,1020,42,18,2017-02-06
1505,1020,42,16,2017-02-13
1506,1020,42,29,2017-02-20
1507,1020,42,24,2017-02-27
1508,1020,42,28,2018-01-01
1509,1020,42,10,2018-03-05
1510,1020,42,22,2018-03-12
1511,1020,42,10,2018-03-19
1512,1020,42,10,2018-03-26
1513,1020,42,16,2018-04-02
1514,1020,42,20,2018-04-09
1515,1020,42,16,2018-04-16
1516,1020,42,15,2018-04-23
1517,1020,42,18,2018-04-30
1518,1020,42,14,2018-05-07
1519,1020,42,16,2018-01-08
1520,1020,42,18,2018-05-14
1521,1020,42,8,2018-05-21
1522,1020,42,20,2018-05-28
1523,1020,42,10,2018-06-04
1524,1020,42,8,2018-06-11
1525,1020,42,6,2018-06-18
1526,1020,42,18,2018-06-25
1527,1020,42,14,2018-07-02
1528,1020,42,6,2018-07-09
1529,1020,42,8,2018-07-16
1530,1020,42,10,2018-01-15
1531,1020,42,10,2018-07-23
1532,1020,42,22,2018-07-30
1533,1020,42,15,2018-08-06
1534,1020,42,6,2018-08-13
1535,1020,42,6,2018-08-20
1536,1020,42,10,2018-08-27
1537,1020,42,12,2018-09-03
1538,1020,42,13,2018-09-10
1539,1020,42,17,2018-09-17
1540,1020,42,20,2018-09-24
1541,1020,42,20,2018-01-22
1542,1020,42,8,2018-10-01
1543,1020,42,13,2018-10-08
1544,1020,42,14,2018-10-15
1545,1020,42,20,2018-10-22
1546,1020,42,8,2018-10-29
1547,1020,42,16,2018-11-05
1548,1020,42,10,2018-11-12
1549,1020,42,14,2018-11-19
1550,1020,42,15,2018-11-26
1551,1020,42,6,2018-12-03
1552,1020,42,12,2018-01-29
1553,1020,42,10,2018-12-10
1554,1020,42,26,2018-12-17
1555,1020,42,16,2018-12-24
1556,1020,42,13,2018-02-05
1557,1020,42,14,2018-02-12
1558,1020,42,12,2018-02-19
1559,1020,42,24,2018-02-26
1560,1020,42,10,2019-01-07
1561,1020,42,12,2019-03-11
1562,1020,42,10,2019-03-18
